instrument,t_signal,t_start,t_end,side,ret,label,uniqueness_weight,sigma
ho1s,2021-12-14,2021-12-15,2021-12-30,1,0.07489533332681053,1,0.16551226551226553,0.02371489390979447
ho1s,2021-12-15,2021-12-16,2021-12-31,1,0.02853916211075269,1,0.15414862914862917,0.023479449558680636
ho1s,2021-12-16,2021-12-17,2021-12-30,1,0.0751205459062686,1,0.15229276895943564,0.023425213400968047
ho1s,2021-12-17,2021-12-20,2021-12-27,1,0.07897269720429617,1,0.1669047619047619,0.02337588003165338
ho1s,2021-12-20,2021-12-21,2022-01-05,1,0.08294267732564009,1,0.13856421356421356,0.023331897401482317
ho1s,2021-12-21,2021-12-22,2022-01-06,1,0.07476947430572312,1,0.1355339105339105,0.02373351382003798
ho1s,2021-12-22,2021-12-23,2022-01-07,1,0.06595247228027745,1,0.13856421356421356,0.02367829188940992
ho1s,2021-12-23,2021-12-27,2022-01-10,1,0.05907563477835176,1,0.1483044733044733,0.023483744073213162
ho1s,2021-12-27,2021-12-28,2022-01-11,1,0.08232726432818405,1,0.16724386724386722,0.02328021377347688
ho1s,2021-12-28,2021-12-29,2022-01-11,1,0.0797047010340809,1,0.17146825396825396,0.023063475742393633
ho1s,2021-12-29,2021-12-30,2022-01-12,1,0.0835341326919049,1,0.26035714285714284,0.022835061086211896
ho1s,2022-05-31,2022-06-01,2022-06-15,-1,-0.09297510411228438,0,0.5909090909090909,0.03761897730178608
ho1s,2022-06-02,2022-06-03,2022-06-17,-1,-0.013805165456170831,0,0.5909090909090909,0.037446593177682765
rb1s,2020-01-03,2020-01-06,2020-01-08,1,-0.06207916746953801,0,0.611111111111111,0.01887248304231889
rb1s,2020-01-06,2020-01-07,2020-01-22,1,-0.08643089319371011,0,0.21392824347369802,0.0186861036916633
rb1s,2020-01-07,2020-01-08,2020-01-23,-1,0.05523373262888431,1,0.17673816082906993,0.018713313396305553
rb1s,2020-01-08,2020-01-09,2020-01-24,1,-0.08799652073137065,0,0.1555260396169487,0.01955782882726559
rb1s,2020-01-09,2020-01-10,2020-01-23,1,-0.061762590445704424,0,0.14193923360590027,0.01936536170185893
rb1s,2020-01-10,2020-01-13,2020-01-24,1,-0.09077597866657339,0,0.1252725669392336,0.01918012811299892
rb1s,2020-01-13,2020-01-14,2020-01-24,1,-0.08902461223987768,0,0.11593163780663782,0.018990964379033998
rb1s,2020-01-14,2020-01-15,2020-01-24,1,-0.07832932282737093,0,0.1086837765409194,0.0188043758518795
rb1s,2020-01-15,2020-01-16,2020-01-24,1,-0.08926636226968276,0,0.1029882154882155,0.01868131427027328
rb1s,2020-01-16,2020-01-17,2020-01-24,1,-0.0806482356412832,0,0.09858585858585858,0.01855728447146203
rb1s,2020-01-17,2020-01-21,2020-01-24,1,-0.07814602129229664,0,0.09545454545454546,0.018415387316972568
rb1s,2020-01-21,2020-01-22,2020-01-27,1,-0.06455473712126714,0,0.13295454545454546,0.018235959742748824
rb1s,2020-01-22,2020-01-23,2020-02-03,1,-0.06520837858283102,0,0.16567911255411255,0.01872616290781894
rb1s,2020-01-23,2020-01-24,2020-02-07,-1,0.0013115615833285688,1,0.15414862914862917,0.018612853043581224
rb1s,2020-01-24,2020-01-27,2020-02-10,-1,-0.018777713342499336,0,0.15414862914862917,0.018887162519211943
rb1s,2020-01-27,2020-01-28,2020-02-11,-1,6.60391914937275e-05,1,0.14051226551226553,0.018915803276250545
rb1s,2020-01-28,2020-01-29,2020-02-04,-1,0.06543889325840158,1,0.1519047619047619,0.018860811299650712
rb1s,2020-01-29,2020-01-30,2020-02-13,-1,-0.048426352928676364,0,0.12005772005772007,0.01885871762329586
rb1s,2020-01-30,2020-01-31,2020-02-14,-1,-0.05131656391197881,0,0.11626984126984126,0.018924617437748877
rb1s,2020-01-31,2020-02-03,2020-02-12,-1,-0.0702813126602333,0,0.11076388888888888,0.018736517675233526
rb1s,2020-02-03,2020-02-04,2020-02-12,-1,-0.09119468884695392,0,0.10873015873015872,0.018737262799900054
rb1s,2020-02-04,2020-02-05,2020-02-12,1,0.06176774846775257,1,0.10601851851851851,0.01874039516622093
rb1s,2020-02-05,2020-02-06,2020-02-18,1,0.07508022500429079,1,0.11076388888888888,0.019078355549903805
rb1s,2020-02-06,2020-02-07,2020-02-19,1,0.08753074370529945,1,0.11473214285714285,0.01893542705266302
rb1s,2020-02-07,2020-02-10,2020-02-19,1,0.08923834890469995,1,0.11683673469387755,0.018927545772703867
rb1s,2020-02-10,2020-02-11,2020-02-18,1,0.06432386376715171,1,0.11499999999999999,0.01873939107699921
rb1s,2020-02-11,2020-02-12,2020-02-26,1,-0.07698556847394467,0,0.1306349206349206,0.018559587622138517
rb1s,2020-02-12,2020-02-13,2020-02-26,1,-0.0764794323346738,0,0.13403880070546736,0.019396667052931145
rb1s,2020-02-13,2020-02-14,2020-02-26,1,-0.07843928646101905,0,0.13516865079365079,0.01920367858243547
rb1s,2020-02-14,2020-02-18,2020-02-26,1,-0.0981391201289663,0,0.13662131519274376,0.019015277194416348
rb1s,2020-02-18,2020-02-19,2020-02-25,1,-0.07944376800461272,0,0.1376984126984127,0.01903273238736956
rb1s,2020-02-19,2020-02-20,2020-02-25,-1,0.08328415633781971,1,0.13640873015873017,0.019289984777084452
rb1s,2020-02-20,2020-02-21,2020-02-25,-1,0.07014128719757151,1,0.1263227513227513,0.01910309393738682
rb1s,2020-02-21,2020-02-24,2020-02-26,1,-0.09079668294217602,0,0.1263227513227513,0.019012993982779797
rb1s,2020-02-24,2020-02-25,2020-02-27,1,-0.07674911328403056,0,0.19576719576719573,0.019231233568954353
rb1s,2020-02-25,2020-02-26,2020-03-06,1,-0.11898222032300376,0,0.21175595238095235,0.019945720947770397
rb1s,2020-02-26,2020-02-27,2020-03-06,1,-0.09052093094042779,0,0.22159863945578231,0.020831845845435713
rb1s,2020-02-27,2020-02-28,2020-03-09,1,-0.26562693144578153,0,0.2215986394557823,0.020958537035130783
rb1s,2020-02-28,2020-03-02,2020-03-06,1,-0.10293857964392772,0,0.1769047619047619,0.020994127689562436
rb1s,2020-03-02,2020-03-03,2020-03-06,1,-0.09753298469139704,0,0.15863095238095237,0.02154181970713757
rb1s,2020-03-03,2020-03-04,2020-03-06,1,-0.11321297328378432,0,0.14484126984126985,0.02133272135487441
rb1s,2020-03-04,2020-03-05,2020-03-06,1,-0.09130978049228622,0,0.13392857142857142,0.021266535496371516
rb1s,2020-03-05,2020-03-06,2020-03-09,1,-0.20027880318002778,0,0.22916666666666666,0.02124337330194429
rb1s,2020-03-06,2020-03-09,2020-03-12,1,-0.2364474200745732,0,0.35416666666666663,0.02445894304506242
rb1s,2020-03-09,2020-03-10,2020-03-12,1,-0.254059033110974,0,0.3611111111111111,0.03663949322235439
rb1s,2020-03-10,2020-03-11,2020-03-12,1,-0.21277240822854804,0,0.29166666666666663,0.03644891085337043
rb1s,2020-03-11,2020-03-12,2020-03-16,-1,0.26306645920335525,1,0.3611111111111111,0.03639883708990444
rb1s,2020-03-12,2020-03-13,2020-03-16,1,-0.26495882069497234,0,0.41666666666666663,0.046054795432994906
rb1s,2020-03-13,2020-03-16,2020-03-23,1,-0.5160088679292179,0,0.2972222222222222,0.04563811558207693
rb1s,2020-03-16,2020-03-17,2020-03-23,1,-0.5466970679914148,0,0.29,0.05743417856725267
rb1s,2020-03-17,2020-03-18,2020-03-23,-1,0.437330163096722,1,0.23749999999999996,0.05724945078095186
rb1s,2020-03-18,2020-03-19,2020-03-23,-1,0.5088810481694263,1,0.20555555555555557,0.0581736798159706
rb1s,2020-03-19,2020-03-20,2020-03-23,-1,0.38535160550793224,1,0.18333333333333335,0.058934169059055415
rb1s,2020-03-20,2020-03-23,2020-03-25,-1,-0.20193788279103983,0,0.3333333333333333,0.060262423774153875
rb1s,2020-03-23,2020-03-24,2020-04-02,-1,-0.2610826486649232,0,0.2563988095238095,0.07877122661775632
rb1s,2020-03-24,2020-03-25,2020-04-08,-1,-0.11325788933220932,0,0.17983733438278893,0.07839115994031647
rb1s,2020-03-25,2020-03-26,2020-04-09,-1,-0.1245235548792803,0,0.15779876688967598,0.0822592625887838
rb1s,2020-03-26,2020-03-27,2020-04-13,-1,-0.1364402932136078,0,0.13576019939656303,0.08144850558992003
rb1s,2020-03-27,2020-03-30,2020-04-14,-1,-0.1547063901641989,0,0.12212383576019939,0.08089402608483603
rb1s,2020-03-30,2020-03-31,2020-04-15,-1,-0.19511824548288348,0,0.11303292666929031,0.0801623063409828
rb1s,2020-03-31,2020-04-01,2020-04-13,-1,-0.25224923364990437,0,0.10958694083694084,0.07941951685336522
rb1s,2020-04-01,2020-04-02,2020-04-17,-1,-0.06977711534584419,0,0.1022497704315886,0.07910642492418687
rb1s,2020-04-02,2020-04-03,2020-04-20,-1,0.034270581405118294,1,0.0991505968778696,0.08382375762396971
rb1s,2020-04-03,2020-04-06,2020-04-21,-1,0.318364649745839,1,0.09605142332415059,0.0833961168259533
rb1s,2020-04-06,2020-04-07,2020-04-22,-1,0.015234245953539616,1,0.1162534435261708,0.08266876853780332
rb1s,2020-04-07,2020-04-08,2020-04-21,-1,0.28414849923032903,1,0.09393939393939395,0.08234622274685018
rb1s,2020-04-08,2020-04-09,2020-04-21,-1,0.2831155170011236,1,0.09431818181818183,0.08196839335374756
rb1s,2020-04-09,2020-04-13,2020-04-21,-1,0.3207847539977853,1,0.09480519480519481,0.08117477383773972
rb1s,2020-04-13,2020-04-14,2020-04-21,-1,0.3442524247962784,1,0.09545454545454547,0.08069535448209189
rb1s,2020-04-14,2020-04-15,2020-04-21,-1,0.34480782558224465,1,0.09454545454545456,0.08005752088213364
rb1s,2020-04-15,2020-04-16,2020-04-21,-1,0.32334084787364226,1,0.0931818181818182,0.07928201492101039
rb1s,2020-04-16,2020-04-17,2020-04-21,-1,0.331251609342913,1,0.0909090909090909,0.07850372819586116
rb1s,2020-04-17,2020-04-20,2020-04-21,-1,0.26973838284643537,1,0.09090909090909091,0.07777475804458742
rb1s,2020-04-20,2020-04-21,2020-04-28,-1,-0.24768278330992877,0,0.22904040404040404,0.07731196395028019
rb1s,2020-04-21,2020-04-22,2020-05-05,1,0.27077633264200074,1,0.19289682539682543,0.0845635829657594
rb1s,2020-04-22,2020-04-23,2020-05-07,1,0.3115125559035789,1,0.1624130919585465,0.09032255009708702
rb1s,2020-04-23,2020-04-24,2020-05-07,1,0.28546564940822394,1,0.14532106782106782,0.08942700976664511
rb1s,2020-04-24,2020-04-27,2020-05-07,1,0.3074159915105741,1,0.13369007535674202,0.08870748775122805
rb1s,2020-04-27,2020-04-28,2020-05-07,1,0.2799104752067346,1,0.12540133477633478,0.08783495046529902
rb1s,2020-04-28,2020-04-29,2020-05-13,1,0.12235250730149361,1,0.11486947396038305,0.08714212105309779
rb1s,2020-04-29,2020-04-30,2020-05-14,1,0.15435117262679043,1,0.10798242161878524,0.08701890642398698
rb1s,2020-04-30,2020-05-01,2020-05-15,-1,-0.23592850146778177,0,0.10325987144168963,0.08641670676623296
rb1s,2020-05-01,2020-05-04,2020-05-18,-1,-0.222096138874453,0,0.1001606978879706,0.08557678484043148
rb1s,2020-05-04,2020-05-05,2020-05-19,1,0.14812537041440355,1,0.09832415059687788,0.0854455808645127
rb1s,2020-05-05,2020-05-06,2020-05-20,-1,-0.17423021763717694,0,0.09749770431588614,0.08576130181634777
rb1s,2020-05-06,2020-05-07,2020-05-21,-1,-0.11931705041147356,0,0.09667125803489439,0.08496124584697712
rb1s,2020-05-07,2020-05-08,2020-05-22,-1,-0.08776818634913908,0,0.09667125803489439,0.08463234040982487
rb1s,2020-05-08,2020-05-11,2020-05-26,-1,-0.12989879355729161,0,0.09357208448117539,0.08387636880130996
rb1s,2020-05-11,2020-05-12,2020-05-27,-1,-0.0908435753950475,0,0.09173553719008264,0.08311743698351835
rb1s,2020-05-12,2020-05-13,2020-05-28,-1,-0.17330026396612797,0,0.09090909090909091,0.08229053864020301
rb1s,2020-05-13,2020-05-14,2020-05-29,1,0.15323402370438843,1,0.09090909090909091,0.08204733374762167
rb1s,2020-05-14,2020-05-15,2020-06-01,-1,-0.08310783711325109,0,0.09090909090909091,0.08193206838746202
rb1s,2020-05-15,2020-05-18,2020-06-02,-1,-0.07462190040814698,0,0.09090909090909091,0.08161076263231638
rb1s,2020-05-18,2020-05-19,2020-06-03,-1,-0.056780258700695585,0,0.09090909090909091,0.08122511732876365
rb1s,2020-05-19,2020-05-20,2020-06-04,-1,-0.08430911935619834,0,0.09090909090909091,0.08047164100060711
rb1s,2020-05-20,2020-05-21,2020-06-05,-1,-0.13362557015463195,0,0.09090909090909091,0.07967096879313641
rb1s,2020-05-21,2020-05-22,2020-06-08,-1,-0.1276432018003376,0,0.09090909090909091,0.07888502808395245
rb1s,2020-05-22,2020-05-26,2020-06-09,-1,-0.12808127589742524,0,0.09090909090909091,0.07810729692372816
rb1s,2020-05-26,2020-05-27,2020-06-10,-1,-0.17299253295523198,0,0.09090909090909091,0.07735606475465645
rb1s,2020-05-27,2020-05-28,2020-06-11,-1,-0.08658893445348825,0,0.09090909090909091,0.07682808976539068
rb1s,2020-05-28,2020-05-29,2020-06-12,-1,-0.04158943091972134,0,0.09090909090909091,0.07607845367713392
rb1s,2020-05-29,2020-06-01,2020-06-15,-1,-0.08875199107628573,0,0.09090909090909091,0.07567659292277155
rb1s,2020-06-01,2020-06-02,2020-06-16,-1,-0.07657678568874593,0,0.09090909090909091,0.07493573213345416
rb1s,2020-06-02,2020-06-03,2020-06-17,-1,-0.08228746908412243,0,0.09090909090909091,0.07450398180419546
rb1s,2020-06-03,2020-06-04,2020-06-18,-1,-0.09039265745751013,0,0.09090909090909091,0.07376292113813578
rb1s,2020-06-04,2020-06-05,2020-06-19,-1,-0.04668480000639352,0,0.09090909090909091,0.0731248969511124
rb1s,2020-06-05,2020-06-08,2020-06-22,-1,-0.0775032781932361,0,0.09090909090909091,0.07280166795368052
rb1s,2020-06-08,2020-06-09,2020-06-23,-1,-0.07088466623596212,0,0.09090909090909091,0.07211428152405108
rb1s,2020-06-09,2020-06-10,2020-06-24,-1,0.00818582770170262,1,0.09090909090909091,0.0714164511676107
rb1s,2020-06-10,2020-06-11,2020-06-25,-1,-0.06842602943707621,0,0.09090909090909091,0.07070605565511562
rb1s,2020-06-11,2020-06-12,2020-06-26,-1,-0.02928061125921888,0,0.09090909090909091,0.07087595669259583
rb1s,2020-06-12,2020-06-15,2020-06-29,1,0.019478307784196014,1,0.09090909090909091,0.0701749791715106
rb1s,2020-06-15,2020-06-16,2020-06-30,1,-0.004118469316879647,0,0.09090909090909091,0.06966626498119209
rb1s,2020-06-16,2020-06-17,2020-07-01,1,0.0020128970156227943,1,0.09090909090909091,0.06914550990906121
rb1s,2020-06-17,2020-06-18,2020-07-02,-1,-0.0018891585071463268,0,0.09090909090909091,0.06846213891533055
rb1s,2020-06-18,2020-06-19,2020-07-06,-1,0.0238224027111813,1,0.09090909090909091,0.06794091633871228
rb1s,2020-06-19,2020-06-22,2020-07-07,-1,0.012006069155060528,1,0.09090909090909091,0.06727752880932035
rb1s,2020-06-22,2020-06-23,2020-07-08,-1,0.005716066703532086,1,0.09090909090909091,0.06663497189282495
rb1s,2020-06-23,2020-06-24,2020-07-09,-1,-0.041888800410546656,0,0.09090909090909091,0.06597427470435531
rb1s,2020-06-24,2020-06-25,2020-07-10,1,0.06929352642157238,1,0.09090909090909091,0.06630966928855617
rb1s,2020-06-25,2020-06-26,2020-07-13,1,0.09594647271464218,1,0.09090909090909091,0.06565061477038056
rb1s,2020-06-26,2020-06-29,2020-07-14,1,0.04895852740326667,1,0.09090909090909091,0.06517957585318662
rb1s,2020-06-29,2020-06-30,2020-07-15,1,0.05110601127543646,1,0.09090909090909091,0.06463764636627979
rb1s,2020-06-30,2020-07-01,2020-07-16,1,0.013873244207288415,1,0.09090909090909091,0.06401330752937154
rb1s,2020-07-01,2020-07-02,2020-07-17,-1,0.027944001146127606,1,0.09090909090909091,0.06339913027068667
rb1s,2020-07-02,2020-07-06,2020-07-20,1,-0.00996242020067406,0,0.09090909090909091,0.0629415572443427
rb1s,2020-07-06,2020-07-07,2020-07-21,1,0.003679497200347548,1,0.09090909090909091,0.06235662060924072
rb1s,2020-07-07,2020-07-08,2020-07-22,1,-0.006294459176192202,0,0.09090909090909091,0.06184349823548145
rb1s,2020-07-08,2020-07-09,2020-07-23,1,0.006456522630408301,1,0.09090909090909091,0.0612464585576176
rb1s,2020-07-09,2020-07-10,2020-07-24,1,-0.0034700104962395173,0,0.09090909090909091,0.060820349216772554
rb1s,2020-07-10,2020-07-13,2020-07-27,1,-0.004919006668480996,0,0.09090909090909091,0.060312791589985565
rb1s,2020-07-13,2020-07-14,2020-07-28,1,0.008048460016895076,1,0.09090909090909091,0.05972687707413596
rb1s,2020-07-14,2020-07-15,2020-07-29,1,-0.023538345931008342,0,0.09090909090909091,0.05921396287801315
rb1s,2020-07-15,2020-07-16,2020-07-30,1,-0.01767759085237497,0,0.09090909090909091,0.05865094836887909
rb1s,2020-07-16,2020-07-17,2020-07-31,1,-0.026712175918092607,0,0.09090909090909091,0.05817998080657505
rb1s,2020-07-17,2020-07-20,2020-08-03,1,0.0052620980871289635,1,0.09090909090909091,0.0576133025112528
rb1s,2020-07-20,2020-07-21,2020-08-04,1,-0.0345809545549034,0,0.09090909090909091,0.05704117887051344
rb1s,2020-07-21,2020-07-22,2020-08-05,1,-0.030024932851762998,0,0.09090909090909091,0.056752225586987726
rb1s,2020-07-22,2020-07-23,2020-08-06,1,-0.006654787841075427,0,0.09090909090909091,0.056187656456020287
rb1s,2020-07-23,2020-07-24,2020-08-07,1,-0.03929715183829674,0,0.09090909090909091,0.05570311291524482
rb1s,2020-07-24,2020-07-27,2020-08-10,1,-0.012449635701730744,0,0.09090909090909091,0.055187166194954805
rb1s,2020-07-27,2020-07-28,2020-08-11,1,-0.02516835570980569,0,0.09090909090909091,0.05465761917654045
rb1s,2020-07-28,2020-07-29,2020-08-12,1,0.024909712509669335,1,0.09090909090909091,0.05412799338866204
rb1s,2020-07-29,2020-07-30,2020-08-13,1,0.03628366306020969,1,0.09090909090909091,0.05365540463575189
rb1s,2020-07-30,2020-07-31,2020-08-14,1,0.06087071364681851,1,0.09090909090909091,0.05319013491260066
rb1s,2020-07-31,2020-08-03,2020-08-17,1,0.04583783564460031,1,0.09090909090909091,0.05271434962589105
rb1s,2020-08-03,2020-08-04,2020-08-18,1,0.05503330681412821,1,0.09090909090909091,0.05242333339766878
rb1s,2020-08-04,2020-08-05,2020-08-19,1,0.053886427410898996,1,0.09090909090909091,0.051901718735167274
rb1s,2020-08-05,2020-08-06,2020-08-20,1,0.05420006660585197,1,0.09090909090909091,0.05139292099913316
rb1s,2020-08-06,2020-08-07,2020-08-21,1,0.06142316596146169,1,0.09090909090909091,0.05088397313366769
rb1s,2020-08-07,2020-08-10,2020-08-24,1,0.08146952847924038,1,0.09090909090909091,0.050438385790953576
rb1s,2020-08-10,2020-08-11,2020-08-25,1,0.10873200912028169,1,0.09090909090909091,0.04999536200534548
rb1s,2020-08-11,2020-08-12,2020-08-26,1,0.07259674292439722,1,0.09090909090909091,0.04958691519576843
rb1s,2020-08-12,2020-08-13,2020-08-27,1,0.04342679774105429,1,0.09090909090909091,0.04929368539332684
rb1s,2020-08-13,2020-08-14,2020-08-28,1,0.05848688605931729,1,0.09090909090909091,0.04881702944106497
rb1s,2020-08-14,2020-08-17,2020-08-31,1,0.011618098794386578,1,0.09090909090909091,0.04834129952378412
rb1s,2020-08-17,2020-08-18,2020-09-01,1,0.010456286332190201,1,0.09090909090909091,0.047935637227349046
rb1s,2020-08-18,2020-08-19,2020-09-02,1,-0.014081449902042964,0,0.09090909090909091,0.0474746110713121
rb1s,2020-08-19,2020-08-20,2020-09-03,1,-0.016310296894111564,0,0.09090909090909091,0.04700600083356868
rb1s,2020-08-20,2020-08-21,2020-09-04,1,-0.02995789159504647,0,0.09090909090909091,0.046540145999787196
rb1s,2020-08-21,2020-08-24,2020-09-08,1,-0.1331005772602878,0,0.09090909090909091,0.04610431190797785
rb1s,2020-08-24,2020-08-25,2020-09-09,1,-0.1251316106797875,0,0.09090909090909091,0.045928738737537736
rb1s,2020-08-25,2020-08-26,2020-09-10,1,-0.14058941761484256,0,0.09090909090909091,0.045476435475067675
rb1s,2020-08-26,2020-08-27,2020-09-11,1,-0.10671132293965147,0,0.09090909090909091,0.04503264227364549
rb1s,2020-08-27,2020-08-28,2020-09-14,1,-0.11886665614794545,0,0.09090909090909091,0.0449110709605501
rb1s,2020-08-28,2020-08-31,2020-09-15,1,-0.06431334070855144,0,0.09090909090909091,0.04456649862306095
rb1s,2020-08-31,2020-09-01,2020-09-16,1,-0.029667408480755997,0,0.09090909090909091,0.04430317377715227
rb1s,2020-09-01,2020-09-02,2020-09-17,1,0.018464092243527297,1,0.09090909090909091,0.04387575537318708
rb1s,2020-09-02,2020-09-03,2020-09-18,1,0.025969101417175233,1,0.09090909090909091,0.04353056760988415
rb1s,2020-09-03,2020-09-04,2020-09-21,1,-8.495118282292324e-05,0,0.09090909090909091,0.0430978514345646
rb1s,2020-09-04,2020-09-08,2020-09-22,1,0.05426764846435339,1,0.09090909090909091,0.04280459473111476
rb1s,2020-09-08,2020-09-09,2020-09-23,1,0.05158216060141929,1,0.09090909090909091,0.04337040887921505
rb1s,2020-09-09,2020-09-10,2020-09-24,1,0.08428197245404578,1,0.09090909090909091,0.04299424572859906
rb1s,2020-09-10,2020-09-11,2020-09-25,1,0.10088618681067896,1,0.09090909090909091,0.04265005021504362
rb1s,2020-09-11,2020-09-14,2020-09-28,1,0.10955252377119429,1,0.09090909090909091,0.042226375579285824
rb1s,2020-09-14,2020-09-15,2020-09-29,1,0.046347268957096954,1,0.09090909090909091,0.041837984223677065
rb1s,2020-09-15,2020-09-16,2020-09-30,1,0.01160493953804087,1,0.09090909090909091,0.04161334083276874
rb1s,2020-09-16,2020-09-17,2020-10-01,1,-0.042840207194382085,0,0.09090909090909091,0.041651344559935875
rb1s,2020-09-17,2020-09-18,2020-10-02,1,-0.07815287039203955,0,0.09090909090909091,0.04143083823795871
rb1s,2020-09-18,2020-09-21,2020-10-05,1,0.03210297379558158,1,0.09090909090909091,0.04103593613192626
rb1s,2020-09-21,2020-09-22,2020-10-06,1,0.07679588686079852,1,0.09090909090909091,0.041247344653524726
rb1s,2020-09-22,2020-09-23,2020-10-07,1,0.03654962200387901,1,0.09090909090909091,0.04086857723032848
